ProviderID,City,State,ZIPCode,PhoneNumber,Score
10164,SYLACAUGA,AL,35150,2562495000,NotAvailable
10164,SYLACAUGA,AL,35150,2562495000,NotAvailable
10164,SYLACAUGA,AL,35150,2562495000,11854
10125,SYLACAUGA,AL,35150,2562495000,0.505
30038,SYLACAUGA,AL,35150,2562495000,2
10164,SYLACAUGA,AL,35150,2562495000,NotAvailable
10164,SYLACAUGA,AL,35150,2562495000,0.131
10164,SYLACAUGA,AL,35150,2562495000,1.4
10164,SYLACAUGA,AL,35150,2562495000,12829
10164,SYLACAUGA,AL,35150,2562495000,5.83
10164,SYLACAUGA,AL,35150,2562495000,3
10164,SYLACAUGA,AL,35150,2562495000,0.515
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
30043,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
21311,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
21306,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10164,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,7491
10168,PHENIXCITY,AL,36867,3347323000,0.393
30010,PHENIXCITY,AL,36867,3347323000,0
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,NotAvailable
10168,PHENIXCITY,AL,36867,3347323000,0.883
10168,PHENIXCITY,AL,36867,3347323000,7491
10168,PHENIXCITY,AL,36867,3347323000,3.395
10168,PHENIXCITY,AL,36867,3347323000,0
10168,PHENIXCITY,AL,36867,3347323000,0
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,437
10169,ATMORE,AL,36502,2513682500,0.548
10169,ATMORE,AL,36502,2513682500,2
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,80
10169,ATMORE,AL,36502,2513682500,0.12
10169,ATMORE,AL,36502,2513682500,0
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,2.594
10169,ATMORE,AL,36502,2513682500,793
21301,ATMORE,AL,36502,2513682500,1.155
10169,ATMORE,AL,36502,2513682500,0
10169,ATMORE,AL,36502,2513682500,0
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10055,ATMORE,AL,36502,2513682500,381
10169,ATMORE,AL,36502,2513682500,0.495
10169,ATMORE,AL,36502,2513682500,0
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10112,ATMORE,AL,36502,2513682500,NotAvailable
10112,ATMORE,AL,36502,2513682500,NotAvailable
10139,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,4993
10169,ATMORE,AL,36502,2513682500,0.445
10169,ATMORE,AL,36502,2513682500,0
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,NotAvailable
10169,ATMORE,AL,36502,2513682500,1.198
10169,ATMORE,AL,36502,2513682500,4993
10021,ATMORE,AL,36502,2513682500,2.502
10169,ATMORE,AL,36502,2513682500,0
10169,ATMORE,AL,36502,2513682500,0
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
30077,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11302,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,2899
11300,CHATOM,AL,36518,2518472223,0.104
11300,CHATOM,AL,36518,2518472223,0
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,NotAvailable
11300,CHATOM,AL,36518,2518472223,2.198
11300,CHATOM,AL,36518,2518472223,2899
11300,CHATOM,AL,36518,2518472223,1.363
11300,CHATOM,AL,36518,2518472223,0
10164,CHATOM,AL,36518,2518472223,0
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,82
11302,REDBAY,AL,35582,2563569532,0.124
10045,REDBAY,AL,35582,2563569532,0
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
30014,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,483
10120,REDBAY,AL,35582,2563569532,0.917
11302,REDBAY,AL,35582,2563569532,0
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
10065,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,2886
11302,REDBAY,AL,35582,2563569532,0.103
11302,REDBAY,AL,35582,2563569532,0
11302,REDBAY,AL,35582,2563569532,NotAvailable
11302,REDBAY,AL,35582,2563569532,0.03
11302,REDBAY,AL,35582,2563569532,2.997
10091,REDBAY,AL,35582,2563569532,2886
10102,REDBAY,AL,35582,2563569532,1.646
11302,REDBAY,AL,35582,2563569532,1
11302,REDBAY,AL,35582,2563569532,0.608
11304,BUTLER,AL,36904,2054599100,NotAvailable
30024,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
21308,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
10146,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
30061,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
10022,BUTLER,AL,36904,2054599100,NotAvailable
11304,BUTLER,AL,36904,2054599100,NotAvailable
30074,BUTLER,AL,36904,2054599100,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,86
11305,ONEONTA,AL,35121,2052743000,0.13
30084,ONEONTA,AL,35121,2052743000,0
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11300,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,86
11305,ONEONTA,AL,35121,2052743000,0.13
11305,ONEONTA,AL,35121,2052743000,0
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,166
11305,ONEONTA,AL,35121,2052743000,0.216
11305,ONEONTA,AL,35121,2052743000,0
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,166
11305,ONEONTA,AL,35121,2052743000,0.216
10158,ONEONTA,AL,35121,2052743000,0
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
30010,ONEONTA,AL,35121,2052743000,9
11305,ONEONTA,AL,35121,2052743000,0.085
30010,ONEONTA,AL,35121,2052743000,1
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,5998
11305,ONEONTA,AL,35121,2052743000,0.215
11305,ONEONTA,AL,35121,2052743000,1
11305,ONEONTA,AL,35121,2052743000,NotAvailable
11305,ONEONTA,AL,35121,2052743000,0.088
11305,ONEONTA,AL,35121,2052743000,1.734
11305,ONEONTA,AL,35121,2052743000,5998
11305,ONEONTA,AL,35121,2052743000,3.811
11305,ONEONTA,AL,35121,2052743000,2
11305,ONEONTA,AL,35121,2052743000,0.525
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
10040,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
30022,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
10169,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
13300,BIRMINGHAM,AL,35233,2059399100,NotAvailable
10052,BIRMINGHAM,AL,35233,2059399100,NotAvailable
10100,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
10108,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
10139,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
13301,MOBILE,AL,36604,2514151000,NotAvailable
20001,ANCHORAGE,AK,99508,9072123675,0.294
20001,ANCHORAGE,AK,99508,9072123675,0.881
20001,ANCHORAGE,AK,99508,9072123675,14774
20001,ANCHORAGE,AK,99508,9072123675,24.588
20001,ANCHORAGE,AK,99508,9072123675,13
20001,ANCHORAGE,AK,99508,9072123675,0.529
20001,ANCHORAGE,AK,99508,9072123675,0.395
20001,ANCHORAGE,AK,99508,9072123675,1.305
20001,ANCHORAGE,AK,99508,9072123675,9109
20001,ANCHORAGE,AK,99508,9072123675,14.656
20001,ANCHORAGE,AK,99508,9072123675,11
20001,ANCHORAGE,AK,99508,9072123675,0.751
20001,ANCHORAGE,AK,99508,9072123675,0.4
20001,ANCHORAGE,AK,99508,9072123675,1.323
20001,ANCHORAGE,AK,99508,9072123675,9760
20001,ANCHORAGE,AK,99508,9072123675,14.45
20001,ANCHORAGE,AK,99508,9072123675,11
20001,ANCHORAGE,AK,99508,9072123675,0.761
20001,ANCHORAGE,AK,99508,9072123675,0.561
20001,ANCHORAGE,AK,99508,9072123675,2.112
20001,ANCHORAGE,AK,99508,9072123675,5904
20001,ANCHORAGE,AK,99508,9072123675,7.82
20001,ANCHORAGE,AK,99508,9072123675,9
20001,ANCHORAGE,AK,99508,9072123675,1.151
20024,ANCHORAGE,AK,99508,9072123675,0.661
20001,ANCHORAGE,AK,99508,9072123675,2.487
20001,ANCHORAGE,AK,99508,9072123675,197
20001,ANCHORAGE,AK,99508,9072123675,6.64
20001,ANCHORAGE,AK,99508,9072123675,9
20001,ANCHORAGE,AK,99508,9072123675,1.355
20001,ANCHORAGE,AK,99508,9072123675,NotAvailable
20001,ANCHORAGE,AK,99508,9072123675,1.451
20001,ANCHORAGE,AK,99508,9072123675,206
20001,ANCHORAGE,AK,99508,9072123675,2.064
20001,ANCHORAGE,AK,99508,9072123675,0
20001,ANCHORAGE,AK,99508,9072123675,0
20001,ANCHORAGE,AK,99508,9072123675,0.65
30069,ANCHORAGE,AK,99508,9072123675,3.338
20001,ANCHORAGE,AK,99508,9072123675,96970
30043,ANCHORAGE,AK,99508,9072123675,3.739
10032,ANCHORAGE,AK,99508,9072123675,6
20001,ANCHORAGE,AK,99508,9072123675,1.605
20001,ANCHORAGE,AK,99508,9072123675,0.547
10046,ANCHORAGE,AK,99508,9072123675,0.964
10101,ANCHORAGE,AK,99508,9072123675,81709
20001,ANCHORAGE,AK,99508,9072123675,65.467
20001,ANCHORAGE,AK,99508,9072123675,48
20001,ANCHORAGE,AK,99508,9072123675,0.733
20006,PALMER,AK,99645,9078616000,0.012
20006,PALMER,AK,99645,9078616000,1.212
30011,PALMER,AK,99645,9078616000,3155
20006,PALMER,AK,99645,9078616000,4.07
10126,PALMER,AK,99645,9078616000,1
20006,PALMER,AK,99645,9078616000,0.246
20006,PALMER,AK,99645,9078616000,NotAvailable
10139,PALMER,AK,99645,9078616000,2.104
20006,PALMER,AK,99645,9078616000,948
20006,PALMER,AK,99645,9078616000,1.424
20006,PALMER,AK,99645,9078616000,0
20006,PALMER,AK,99645,9078616000,0
20018,PALMER,AK,99645,9078616000,0.009
20006,PALMER,AK,99645,9078616000,0.839
20008,PALMER,AK,99645,9078616000,3943
20006,PALMER,AK,99645,9078616000,5.875
20006,PALMER,AK,99645,9078616000,1
20006,PALMER,AK,99645,9078616000,0.17
13300,PALMER,AK,99645,9078616000,0.027
20006,PALMER,AK,99645,9078616000,2.621
20006,PALMER,AK,99645,9078616000,1448
20006,PALMER,AK,99645,9078616000,1.882
20006,PALMER,AK,99645,9078616000,1
20006,PALMER,AK,99645,9078616000,0.531
20006,PALMER,AK,99645,9078616000,0.863
20006,PALMER,AK,99645,9078616000,5.223
20006,PALMER,AK,99645,9078616000,66
20006,PALMER,AK,99645,9078616000,2.122
30012,PALMER,AK,99645,9078616000,5
20006,PALMER,AK,99645,9078616000,2.356
20006,PALMER,AK,99645,9078616000,NotAvailable
10169,PALMER,AK,99645,9078616000,NotAvailable
20006,PALMER,AK,99645,9078616000,5
20006,PALMER,AK,99645,9078616000,0.037
20006,PALMER,AK,99645,9078616000,0
11300,PALMER,AK,99645,9078616000,NotAvailable
10058,PALMER,AK,99645,9078616000,NotAvailable
20006,PALMER,AK,99645,9078616000,NotAvailable
20006,PALMER,AK,99645,9078616000,16588
20006,PALMER,AK,99645,9078616000,0.861
10058,PALMER,AK,99645,9078616000,0
20006,PALMER,AK,99645,9078616000,NotAvailable
20006,PALMER,AK,99645,9078616000,0.101
20006,PALMER,AK,99645,9078616000,1.082
20006,PALMER,AK,99645,9078616000,16588
20006,PALMER,AK,99645,9078616000,7.548
20006,PALMER,AK,99645,9078616000,3
20006,PALMER,AK,99645,9078616000,0.397
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,231
20008,JUNEAU,AK,99801,9077968900,0.296
20008,JUNEAU,AK,99801,9077968900,0
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,64
10150,JUNEAU,AK,99801,9077968900,0.097
20008,JUNEAU,AK,99801,9077968900,0
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,609
20008,JUNEAU,AK,99801,9077968900,0.908
20008,JUNEAU,AK,99801,9077968900,2
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20018,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,220
20008,JUNEAU,AK,99801,9077968900,0.285
20008,JUNEAU,AK,99801,9077968900,0
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,25
20008,JUNEAU,AK,99801,9077968900,0.767
20008,JUNEAU,AK,99801,9077968900,2
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
20008,JUNEAU,AK,99801,9077968900,NotAvailable
